cid2,cid,dbid,name,dbid2,name2,descr
2081,2249,DB00335,Atenolol,DB13233,Alaproclate,The serum concentration of Atenolol can be increased when it is combined with Alaproclate.
2083,2249,DB00335,Atenolol,DB01001,Albuterol,The therapeutic efficacy of Salbutamol can be decreased when used in combination with Atenolol.
2092,2249,DB00335,Atenolol,DB00346,Alfuzosin,Alfuzosin may increase the hypotensive activities of Atenolol.
2097,2249,DB00335,Atenolol,DB13314,Alminoprofen,Alminoprofen may decrease the antihypertensive activities of Atenolol.
2119,2249,DB00335,Atenolol,DB00866,Alprenolol,Atenolol may increase the arrhythmogenic activities of Alprenolol.
2131,2249,DB00335,Atenolol,DB01122,Ambenonium,Ambenonium may increase the bradycardic activities of Atenolol.
2141,2249,DB00335,Atenolol,DB01143,Amifostine,Atenolol may increase the hypotensive activities of Amifostine.
2153,2249,DB00335,Atenolol,DB00277,Theophylline,The metabolism of Theophylline can be decreased when combined with Atenolol.
2157,2249,DB00335,Atenolol,DB01118,Amiodarone,The therapeutic efficacy of Atenolol can be increased when used in combination with Amiodarone.
2160,2249,DB00335,Atenolol,DB00321,Amitriptyline,The metabolism of Amitriptyline can be decreased when combined with Atenolol.
2162,2249,DB00335,Atenolol,DB00381,Amlodipine,Atenolol may increase the arrhythmogenic activities of Amlodipine.
2164,2249,DB00335,Atenolol,DB01351,Amobarbital,Amobarbital may increase the hypotensive activities of Atenolol.
2165,2249,DB00335,Atenolol,DB00613,Amodiaquine,The risk or severity of QTc prolongation can be decreased when Amodiaquine is combined with Atenolol.
2170,2249,DB00335,Atenolol,DB00543,Amoxapine,The metabolism of Amoxapine can be decreased when combined with Atenolol.
2206,2249,DB00335,Atenolol,DB01435,Antipyrine,Antipyrine may decrease the antihypertensive activities of Atenolol.
2218,2249,DB00335,Atenolol,DB01429,Aprindine,Atenolol may increase the arrhythmogenic activities of Aprindine.
2225,2249,DB00335,Atenolol,DB09229,Aranidipine,Atenolol may increase the arrhythmogenic activities of Aranidipine.
2230,2249,DB00335,Atenolol,DB04365,Arecoline,The risk or severity of adverse effects can be increased when Atenolol is combined with Arecoline.
2239,2249,DB00335,Atenolol,DB09204,Arotinolol,The risk or severity of adverse effects can be increased when Atenolol is combined with Arotinolol.
2244,2249,DB00335,Atenolol,DB00945,Acetylsalicylic acid,Acetylsalicylic acid may decrease the antihypertensive activities of Atenolol.
2247,2249,DB00335,Atenolol,DB00637,Astemizole,The metabolism of Astemizole can be decreased when combined with Atenolol.
2267,2249,DB00335,Atenolol,DB00972,Azelastine,The metabolism of Azelastine can be decreased when combined with Atenolol.
2284,2249,DB00335,Atenolol,DB00181,Baclofen,The risk or severity of adverse effects can be increased when Baclofen is combined with Atenolol.
2294,2249,DB00335,Atenolol,DB01483,Barbital,Barbital may increase the hypotensive activities of Atenolol.
2312,2249,DB00335,Atenolol,DB13488,Bencyclane,Atenolol may increase the arrhythmogenic activities of Bencyclane.
2315,2249,DB00335,Atenolol,DB00436,Bendroflumethiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Bendroflumethiazide.
2318,2249,DB00335,Atenolol,DB09022,Benfluorex,The therapeutic efficacy of Benfluorex can be increased when used in combination with Atenolol.
2333,2249,DB00335,Atenolol,DB12319,Benzbromarone,Atenolol may decrease the excretion rate of Benzbromarone which could result in a higher serum level.
2337,2249,DB00335,Atenolol,DB01086,Benzocaine,The metabolism of Benzocaine can be decreased when combined with Atenolol.
2343,2249,DB00335,Atenolol,DB00562,Benzthiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Benzthiazide.
2351,2249,DB00335,Atenolol,DB01244,Bepridil,Atenolol may increase the arrhythmogenic activities of Bepridil.
2368,2249,DB00335,Atenolol,DB00217,Bethanidine,The therapeutic efficacy of Bethanidine can be decreased when used in combination with Atenolol.
2369,2249,DB00335,Atenolol,DB00195,Betaxolol,Betaxolol may increase the arrhythmogenic activities of Atenolol.
2370,2249,DB00335,Atenolol,DB01019,Bethanechol,The risk or severity of adverse effects can be increased when Atenolol is combined with Bethanechol.
2372,2249,DB00335,Atenolol,DB01295,Bevantolol,Atenolol may increase the orthostatic hypotensive activities of Bevantolol.
2381,2249,DB00335,Atenolol,DB00810,Biperiden,The metabolism of Atenolol can be decreased when combined with Biperiden.
2405,2249,DB00335,Atenolol,DB00612,Bisoprolol,The risk or severity of adverse effects can be increased when Bisoprolol is combined with Atenolol.
2431,2249,DB00335,Atenolol,DB01158,Bretylium,Atenolol may increase the arrhythmogenic activities of Bretylium.
2435,2249,DB00335,Atenolol,DB00484,Brimonidine,Brimonidine may increase the antihypertensive activities of Atenolol.
2467,2249,DB00335,Atenolol,DB13510,Buflomedil,Buflomedil may decrease the antihypertensive activities of Atenolol.
2468,2249,DB00335,Atenolol,DB04830,Buformin,The therapeutic efficacy of Buformin can be increased when used in combination with Atenolol.
2471,2249,DB00335,Atenolol,DB00887,Bumetanide,The risk or severity of adverse effects can be increased when Atenolol is combined with Bumetanide.
2472,2249,DB00335,Atenolol,DB12230,Bunazosin,Atenolol may increase the orthostatic hypotensive activities of Bunazosin.
2474,2249,DB00335,Atenolol,DB00297,Bupivacaine,The serum concentration of Bupivacaine can be increased when it is combined with Atenolol.
2475,2249,DB00335,Atenolol,DB08808,Bupranolol,Atenolol may increase the arrhythmogenic activities of Bupranolol.
2477,2249,DB00335,Atenolol,DB00490,Buspirone,Buspirone may decrease the antihypertensive activities of Atenolol.
2479,2249,DB00335,Atenolol,DB00237,Butabarbital,Butabarbital may increase the hypotensive activities of Atenolol.
2481,2249,DB00335,Atenolol,DB00241,Butalbital,Butalbital may increase the hypotensive activities of Atenolol.
2515,2249,DB00335,Atenolol,DB13452,Cadralazine,Atenolol may increase the hypotensive activities of Cadralazine.
2519,2249,DB00335,Atenolol,DB00201,Caffeine,The risk or severity of adverse effects can be increased when Atenolol is combined with Caffeine.
2520,2249,DB00335,Atenolol,DB00661,Verapamil,The risk or severity of adverse effects can be increased when Verapamil is combined with Atenolol.
2540,2249,DB00335,Atenolol,DB00796,Candesartan cilexetil,Atenolol may increase the hypotensive activities of Candesartan cilexetil.
2541,2249,DB00335,Atenolol,DB13919,Candesartan,Atenolol may increase the hypotensive activities of Candesartan.
2581,2249,DB00335,Atenolol,DB00821,Carprofen,Carprofen may decrease the antihypertensive activities of Atenolol.
2583,2249,DB00335,Atenolol,DB00521,Carteolol,Atenolol may increase the arrhythmogenic activities of Carteolol.
2585,2249,DB00335,Atenolol,DB01136,Carvedilol,Atenolol may increase the arrhythmogenic activities of Carvedilol.
2662,2249,DB00335,Atenolol,DB00482,Celecoxib,Celecoxib may decrease the antihypertensive activities of Atenolol.
2663,2249,DB00335,Atenolol,DB04846,Celiprolol,Atenolol may increase the arrhythmogenic activities of Celiprolol.
2719,2249,DB00335,Atenolol,DB00608,Chloroquine,The metabolism of Atenolol can be decreased when combined with Chloroquine.
2720,2249,DB00335,Atenolol,DB00880,Chlorothiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Chlorothiazide.
2725,2249,DB00335,Atenolol,DB01114,Chlorpheniramine,The metabolism of Atenolol can be decreased when combined with Chlorpheniramine.
2726,2249,DB00335,Atenolol,DB00477,Chlorpromazine,The metabolism of Atenolol can be decreased when combined with Chlorpromazine.
2727,2249,DB00335,Atenolol,DB00672,Chlorpropamide,The therapeutic efficacy of Chlorpropamide can be increased when used in combination with Atenolol.
2733,2249,DB00335,Atenolol,DB00356,Chlorzoxazone,The metabolism of Chlorzoxazone can be decreased when combined with Atenolol.
2747,2249,DB00335,Atenolol,DB13358,Cibenzoline,Atenolol may increase the arrhythmogenic activities of Cibenzoline.
2750,2249,DB00335,Atenolol,DB09201,Ciglitazone,The therapeutic efficacy of Ciglitazone can be increased when used in combination with Atenolol.
2754,2249,DB00335,Atenolol,DB01166,Cilostazol,The metabolism of Cilostazol can be decreased when combined with Atenolol.
2756,2249,DB00335,Atenolol,DB00501,Cimetidine,Cimetidine may decrease the excretion rate of Atenolol which could result in a higher serum level.
2761,2249,DB00335,Atenolol,DB00568,Cinnarizine,Atenolol may increase the arrhythmogenic activities of Cinnarizine.
2765,2249,DB00335,Atenolol,DB09202,Cirazoline,The therapeutic efficacy of Cirazoline can be decreased when used in combination with Atenolol.
2767,2249,DB00335,Atenolol,DB00515,Cisplatin,Cisplatin may increase the bradycardic activities of Atenolol.
2771,2249,DB00335,Atenolol,DB00215,Citalopram,The metabolism of Atenolol can be decreased when combined with Citalopram.
2783,2249,DB00335,Atenolol,DB01407,Clenbuterol,The therapeutic efficacy of Clenbuterol can be decreased when used in combination with Atenolol.
2789,2249,DB00335,Atenolol,DB00349,Clobazam,The serum concentration of Atenolol can be increased when it is combined with Clobazam.
2801,2249,DB00335,Atenolol,DB01242,Clomipramine,The metabolism of Clomipramine can be decreased when combined with Atenolol.
2803,2249,DB00335,Atenolol,DB00575,Clonidine,The risk or severity of hypotension can be increased when Clonidine is combined with Atenolol.
2818,2249,DB00335,Atenolol,DB00363,Clozapine,The serum concentration of Atenolol can be increased when it is combined with Clozapine.
2871,2249,DB00335,Atenolol,DB11390,Coumaphos,Coumaphos may increase the bradycardic activities of Atenolol.
2893,2249,DB00335,Atenolol,DB04838,Cyclandelate,Atenolol may increase the arrhythmogenic activities of Cyclandelate.
2904,2249,DB00335,Atenolol,DB13532,Cyclopenthiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Cyclopenthiazide.
2910,2249,DB00335,Atenolol,DB00606,Cyclothiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Cyclothiazide.
2966,2249,DB00335,Atenolol,DB04840,Debrisoquine,Atenolol may increase the hypotensive activities of Debrisoquine.
2968,2249,DB00335,Atenolol,DB01245,Decamethonium,Decamethonium may increase the bradycardic activities of Atenolol.
2995,2249,DB00335,Atenolol,DB01151,Desipramine,The metabolism of Atenolol can be decreased when combined with Desipramine.
3007,2249,DB00335,Atenolol,DB00182,Amphetamine,The therapeutic efficacy of Atenolol can be decreased when used in combination with Amphetamine.
3019,2249,DB00335,Atenolol,DB01119,Diazoxide,Diazoxide may increase the hypotensive activities of Atenolol.
3025,2249,DB00335,Atenolol,DB00527,Cinchocaine,Cinchocaine may increase the bradycardic activities of Atenolol.
3033,2249,DB00335,Atenolol,DB00586,Diclofenac,Diclofenac may decrease the antihypertensive activities of Atenolol.
3038,2249,DB00335,Atenolol,DB01144,Diclofenamide,The risk or severity of adverse effects can be increased when Atenolol is combined with Diclofenamide.
3039,2249,DB00335,Atenolol,DB11397,Dichlorvos,Dichlorvos may increase the bradycardic activities of Atenolol.
3052,2249,DB00335,Atenolol,DB00711,Diethylcarbamazine,Diethylcarbamazine may increase the bradycardic activities of Atenolol.
3054,2249,DB00335,Atenolol,DB00255,Diethylstilbestrol,Diethylstilbestrol may decrease the excretion rate of Atenolol which could result in a higher serum level.
3059,2249,DB00335,Atenolol,DB00861,Diflunisal,Diflunisal may decrease the antihypertensive activities of Atenolol.
3100,2249,DB00335,Atenolol,DB01075,Diphenhydramine,The metabolism of Atenolol can be decreased when combined with Diphenhydramine.
3108,2249,DB00335,Atenolol,DB00975,Dipyridamole,Dipyridamole may increase the bradycardic activities of Atenolol.
3114,2249,DB00335,Atenolol,DB00280,Disopyramide,Disopyramide may increase the bradycardic activities of Atenolol.
3116,2249,DB00335,Atenolol,DB13694,Distigmine,Distigmine may increase the bradycardic activities of Atenolol.
3117,2249,DB00335,Atenolol,DB00822,Disulfiram,Atenolol may decrease the excretion rate of Disulfiram which could result in a higher serum level.
3151,2249,DB00335,Atenolol,DB01184,Domperidone,The metabolism of Domperidone can be decreased when combined with Atenolol.
3152,2249,DB00335,Atenolol,DB00843,Donepezil,Donepezil may increase the bradycardic activities of Atenolol.
3156,2249,DB00335,Atenolol,DB00561,Doxapram,Doxapram may decrease the antihypertensive activities of Atenolol.
3157,2249,DB00335,Atenolol,DB00590,Doxazosin,Atenolol may increase the orthostatic hypotensive activities of Doxazosin.
3168,2249,DB00335,Atenolol,DB00450,Droperidol,Atenolol may increase the orthostatic hypotensive activities of Droperidol.
3182,2249,DB00335,Atenolol,DB00651,Dyphylline,The risk or severity of adverse effects can be increased when Atenolol is combined with Dyphylline.
3194,2249,DB00335,Atenolol,DB12610,Ebselen,Ebselen may decrease the antihypertensive activities of Atenolol.
3202,2249,DB00335,Atenolol,DB01010,Edrophonium,Edrophonium may increase the bradycardic activities of Atenolol.
3226,2249,DB00335,Atenolol,DB00228,Enflurane,Enflurane may increase the cardiodepressant activities of Atenolol.
3236,2249,DB00335,Atenolol,DB08992,Eperisone,Atenolol may increase the arrhythmogenic activities of Eperisone.
3241,2249,DB00335,Atenolol,DB00751,Epinastine,The metabolism of Atenolol can be decreased when combined with Epinastine.
3242,2249,DB00335,Atenolol,DB08991,Epirizole,Epirizole may decrease the antihypertensive activities of Atenolol.
3278,2249,DB00335,Atenolol,DB00903,Etacrynic acid,The risk or severity of adverse effects can be increased when Atenolol is combined with Etacrynic acid.
3282,2249,DB00335,Atenolol,DB13544,Ethenzamide,Ethenzamide may decrease the antihypertensive activities of Atenolol.
3283,2249,DB00335,Atenolol,DB13598,Diethyl ether,Diethyl ether may decrease the antihypertensive activities of Atenolol.
3290,2249,DB00335,Atenolol,DB00392,Profenamine,Profenamine may increase the bradycardic activities of Atenolol.
3291,2249,DB00335,Atenolol,DB00593,Ethosuximide,Atenolol may increase the arrhythmogenic activities of Ethosuximide.
3306,2249,DB00335,Atenolol,DB08985,Etilefrine,The therapeutic efficacy of Etilefrine can be decreased when used in combination with Atenolol.
3308,2249,DB00335,Atenolol,DB00749,Etodolac,Etodolac may decrease the antihypertensive activities of Atenolol.
3333,2249,DB00335,Atenolol,DB01023,Felodipine,Atenolol may increase the arrhythmogenic activities of Felodipine.
3335,2249,DB00335,Atenolol,DB08981,Fenbufen,Fenbufen may decrease the antihypertensive activities of Atenolol.
3336,2249,DB00335,Atenolol,DB08980,Fendiline,Atenolol may increase the arrhythmogenic activities of Fendiline.
3337,2249,DB00335,Atenolol,DB00574,Fenfluramine,The metabolism of Atenolol can be decreased when combined with Fenfluramine.
3339,2249,DB00335,Atenolol,DB01039,Fenofibrate,Atenolol may decrease the excretion rate of Fenofibrate which could result in a higher serum level.
3341,2249,DB00335,Atenolol,DB00800,Fenoldopam,Atenolol may increase the hypotensive activities of Fenoldopam.
3342,2249,DB00335,Atenolol,DB00573,Fenoprofen,Fenoprofen may decrease the antihypertensive activities of Atenolol.
3343,2249,DB00335,Atenolol,DB01288,Fenoterol,The therapeutic efficacy of Fenoterol can be decreased when used in combination with Atenolol.
3345,2249,DB00335,Atenolol,DB00813,Fentanyl,Fentanyl may decrease the antihypertensive activities of Atenolol.
3346,2249,DB00335,Atenolol,DB11412,Fenthion,Fenthion may increase the bradycardic activities of Atenolol.
3356,2249,DB00335,Atenolol,DB01195,Flecainide,Atenolol may increase the arrhythmogenic activities of Flecainide.
3365,2249,DB00335,Atenolol,DB00196,Fluconazole,The risk or severity of hyperkalemia can be increased when Fluconazole is combined with Atenolol.
3372,2249,DB00335,Atenolol,DB00623,Fluphenazine,The serum concentration of Atenolol can be increased when it is combined with Fluphenazine.
3386,2249,DB00335,Atenolol,DB00472,Fluoxetine,The serum concentration of Atenolol can be increased when it is combined with Fluoxetine.
3394,2249,DB00335,Atenolol,DB00712,Flurbiprofen,Flurbiprofen may decrease the antihypertensive activities of Atenolol.
3395,2249,DB00335,Atenolol,DB14938,Flurbiprofen axetil,Flurbiprofen axetil may decrease the antihypertensive activities of Atenolol.
3396,2249,DB00335,Atenolol,DB04842,Fluspirilene,Atenolol may increase the arrhythmogenic activities of Fluspirilene.
3404,2249,DB00335,Atenolol,DB00176,Fluvoxamine,The metabolism of Atenolol can be decreased when combined with Fluvoxamine.
3410,2249,DB00335,Atenolol,DB00983,Formoterol,The therapeutic efficacy of Formoterol can be decreased when used in combination with Atenolol.
3435,2249,DB00335,Atenolol,DB00614,Furazolidone,Furazolidone may increase the hypotensive activities of Atenolol.
3440,2249,DB00335,Atenolol,DB00695,Furosemide,Atenolol may increase the hypotensive activities of Furosemide.
3475,2249,DB00335,Atenolol,DB01120,Gliclazide,The therapeutic efficacy of Gliclazide can be increased when used in combination with Atenolol.
3476,2249,DB00335,Atenolol,DB00222,Glimepiride,The therapeutic efficacy of Glimepiride can be increased when used in combination with Atenolol.
3478,2249,DB00335,Atenolol,DB01067,Glipizide,The therapeutic efficacy of Glipizide can be increased when used in combination with Atenolol.
3488,2249,DB00335,Atenolol,DB01016,Glyburide,The therapeutic efficacy of Glyburide can be increased when used in combination with Atenolol.
3517,2249,DB00335,Atenolol,DB00629,Guanabenz,The therapeutic efficacy of Guanabenz can be decreased when used in combination with Atenolol.
3518,2249,DB00335,Atenolol,DB01170,Guanethidine,Guanethidine may increase the hypotensive activities of Atenolol.
3519,2249,DB00335,Atenolol,DB01018,Guanfacine,The therapeutic efficacy of Guanfacine can be decreased when used in combination with Atenolol.
3547,2249,DB00335,Atenolol,DB08162,Fasudil,Atenolol may increase the arrhythmogenic activities of Fasudil.
3559,2249,DB00335,Atenolol,DB00502,Haloperidol,The serum concentration of Atenolol can be increased when it is combined with Haloperidol.
3562,2249,DB00335,Atenolol,DB01159,Halothane,Halothane may decrease the antihypertensive activities of Atenolol.
3601,2249,DB00335,Atenolol,DB00941,Hexafluronium,Hexafluronium may increase the bradycardic activities of Atenolol.
3604,2249,DB00335,Atenolol,DB08960,Hexamethonium,Atenolol may increase the hypotensive activities of Hexamethonium.
3608,2249,DB00335,Atenolol,DB01355,Hexobarbital,Hexobarbital may increase the hypotensive activities of Atenolol.
3609,2249,DB00335,Atenolol,DB08957,Hexoprenaline,The therapeutic efficacy of Hexoprenaline can be decreased when used in combination with Atenolol.
3647,2249,DB00335,Atenolol,DB00774,Hydroflumethiazide,The therapeutic efficacy of Atenolol can be increased when used in combination with Hydroflumethiazide.
3652,2249,DB00335,Atenolol,DB01611,Hydroxychloroquine,The risk or severity of QTc prolongation can be decreased when Hydroxychloroquine is combined with Atenolol.
3658,2249,DB00335,Atenolol,DB00557,Hydroxyzine,The metabolism of Atenolol can be decreased when combined with Hydroxyzine.
3671,2249,DB00335,Atenolol,DB05266,Ibudilast,Ibudilast may increase the antihypertensive activities of Atenolol.
3672,2249,DB00335,Atenolol,DB01050,Ibuprofen,Ibuprofen may decrease the antihypertensive activities of Atenolol.
3675,2249,DB00335,Atenolol,DB00780,Phenelzine,Phenelzine may increase the hypotensive activities of Atenolol.
3676,2249,DB00335,Atenolol,DB00281,Lidocaine,The serum concentration of Lidocaine can be increased when it is combined with Atenolol.
3677,2249,DB00335,Atenolol,DB01365,Mephentermine,The therapeutic efficacy of Atenolol can be decreased when used in combination with Mephentermine.
3689,2249,DB00335,Atenolol,DB08954,Ifenprodil,Ifenprodil may decrease the antihypertensive activities of Atenolol.
3696,2249,DB00335,Atenolol,DB00458,Imipramine,The metabolism of Atenolol can be decreased when combined with Imipramine.
3715,2249,DB00335,Atenolol,DB00328,Indomethacin,Indomethacin may decrease the antihypertensive activities of Atenolol.
3718,2249,DB00335,Atenolol,DB08951,Indoprofen,Indoprofen may decrease the antihypertensive activities of Atenolol.
3748,2249,DB00335,Atenolol,DB04818,Iproniazid,Iproniazid may increase the hypotensive activities of Atenolol.
3749,2249,DB00335,Atenolol,DB01029,Irbesartan,Atenolol may increase the hypotensive activities of Irbesartan.
3758,2249,DB00335,Atenolol,DB07954,3-isobutyl-1-methyl-7H-xanthine,The risk or severity of adverse effects can be increased when Atenolol is combined with 3-isobutyl-1-methyl-7H-xanthine.
3759,2249,DB00335,Atenolol,DB01247,Isocarboxazid,Isocarboxazid may increase the hypotensive activities of Atenolol.
3762,2249,DB00335,Atenolol,DB00221,Isoetharine,The therapeutic efficacy of Isoetharine can be decreased when used in combination with Atenolol.
3763,2249,DB00335,Atenolol,DB00753,Isoflurane,Isoflurane may decrease the antihypertensive activities of Atenolol.
3778,2249,DB00335,Atenolol,DB13524,Propyphenazone,Propyphenazone may decrease the antihypertensive activities of Atenolol.
3779,2249,DB00335,Atenolol,DB01064,Isoprenaline,The therapeutic efficacy of Isoprenaline can be decreased when used in combination with Atenolol.
3784,2249,DB00335,Atenolol,DB00270,Isradipine,Isradipine may increase the arrhythmogenic activities of Atenolol.
3821,2249,DB00335,Atenolol,DB01221,Ketamine,Ketamine may increase the bradycardic activities of Atenolol.
3823,2249,DB00335,Atenolol,DB01026,Ketoconazole,The metabolism of Atenolol can be decreased when combined with Ketoconazole.
3824,2249,DB00335,Atenolol,DB08940,Kebuzone,Kebuzone may decrease the antihypertensive activities of Atenolol.
3825,2249,DB00335,Atenolol,DB01009,Ketoprofen,Ketoprofen may decrease the antihypertensive activities of Atenolol.
3826,2249,DB00335,Atenolol,DB00465,Ketorolac,Ketorolac may decrease the antihypertensive activities of Atenolol.
3869,2249,DB00335,Atenolol,DB00598,Labetalol,Atenolol may increase the orthostatic hypotensive activities of Labetalol.
3878,2249,DB00335,Atenolol,DB00555,Lamotrigine,Atenolol may increase the arrhythmogenic activities of Lamotrigine.
3883,2249,DB00335,Atenolol,DB00448,Lansoprazole,The metabolism of Atenolol can be decreased when combined with Lansoprazole.
3926,2249,DB00335,Atenolol,DB13766,Lidoflazine,Atenolol may increase the arrhythmogenic activities of Lidoflazine.
3947,2249,DB00335,Atenolol,DB13411,Lofepramine,Lofepramine may decrease the antihypertensive activities of Atenolol.
3949,2249,DB00335,Atenolol,DB14065,Lomerizine,Atenolol may increase the arrhythmogenic activities of Lomerizine.
3955,2249,DB00335,Atenolol,DB00836,Loperamide,Atenolol may increase the arrhythmogenic activities of Loperamide.
3957,2249,DB00335,Atenolol,DB00455,Loratadine,Atenolol may decrease the excretion rate of Loratadine which could result in a higher serum level.
3961,2249,DB00335,Atenolol,DB00678,Losartan,Atenolol may increase the arrhythmogenic activities of Losartan.
3965,2249,DB00335,Atenolol,DB09212,Loxoprofen,Loxoprofen may decrease the antihypertensive activities of Atenolol.
4008,2249,DB00335,Atenolol,DB09238,Manidipine,Atenolol may increase the arrhythmogenic activities of Manidipine.
4011,2249,DB00335,Atenolol,DB00934,Maprotiline,The metabolism of Maprotiline can be decreased when combined with Atenolol.
4032,2249,DB00335,Atenolol,DB00657,Mecamylamine,Atenolol may increase the hypotensive activities of Mecamylamine.
4033,2249,DB00335,Atenolol,DB00888,Mechlorethamine,Mechlorethamine may increase the bradycardic activities of Atenolol.
4034,2249,DB00335,Atenolol,DB00737,Meclizine,The metabolism of Meclizine can be decreased when combined with Atenolol.
4037,2249,DB00335,Atenolol,DB00939,Meclofenamic acid,Meclofenamic acid may decrease the antihypertensive activities of Atenolol.
4044,2249,DB00335,Atenolol,DB00784,Mefenamic acid,Mefenamic acid may decrease the antihypertensive activities of Atenolol.
4046,2249,DB00335,Atenolol,DB00358,Mefloquine,The risk or severity of QTc prolongation can be decreased when Mefloquine is combined with Atenolol.
4054,2249,DB00335,Atenolol,DB01043,Memantine,Memantine may increase the bradycardic activities of Atenolol.
4060,2249,DB00335,Atenolol,DB00532,Mephenytoin,The metabolism of Mephenytoin can be decreased when combined with Atenolol.
4062,2249,DB00335,Atenolol,DB00961,Mepivacaine,The serum concentration of Mepivacaine can be increased when it is combined with Atenolol.
4066,2249,DB00335,Atenolol,DB01071,Mequitazine,The metabolism of Mequitazine can be decreased when combined with Atenolol.
4075,2249,DB00335,Atenolol,DB00244,Mesalazine,Mesalazine may decrease the antihypertensive activities of Atenolol.
4078,2249,DB00335,Atenolol,DB00933,Mesoridazine,The serum concentration of Atenolol can be increased when it is combined with Mesoridazine.
4086,2249,DB00335,Atenolol,DB00816,Orciprenaline,The therapeutic efficacy of Orciprenaline can be decreased when used in combination with Atenolol.
4091,2249,DB00335,Atenolol,DB00331,Metformin,The serum concentration of Metformin can be increased when it is combined with Atenolol.
4095,2249,DB00335,Atenolol,DB00333,Methadone,The metabolism of Atenolol can be decreased when combined with Methadone.
4100,2249,DB00335,Atenolol,DB00703,Methazolamide,The risk or severity of adverse effects can be increased when Atenolol is combined with Methazolamide.
4116,2249,DB00335,Atenolol,DB01028,Methoxyflurane,Methoxyflurane may decrease the antihypertensive activities of Atenolol.
4117,2249,DB00335,Atenolol,DB13624,Methoxyphenamine,The therapeutic efficacy of Atenolol can be decreased when used in combination with Methoxyphenamine.
